filename,pitch,roll,x,y,yaw,z
img0.png,0.0,0.0,-10.461737693095056,-0.27090699905237675,108.97057322720906,1.5
img1.png,0.0,0.0,-10.417416828809746,-0.2861424392295564,108.9229050193992,1.5
img2.png,0.0,0.0,-10.372980665936538,-0.3013761875090888,108.87626439235214,1.5
img3.png,0.0,0.0,-10.328431650770192,-0.31660810905846737,108.83063108655818,1.5
img4.png,0.0,0.0,-10.283772218751132,-0.33183806718537856,108.78598535314725,1.5
img5.png,0.0,0.0,-10.239004794465451,-0.34706592333770103,108.74230793703795,1.5
img6.png,0.0,0.0,-10.194131791644907,-0.3622915371035063,108.69958006071494,1.5
img7.png,0.0,0.0,-10.149155613166918,-0.37751476621105895,108.65778340860538,1.5
img8.png,0.0,0.0,-10.104078651054573,-0.3927354665288158,108.61690011203031,1.5
img9.png,0.0,0.0,-10.058903286476621,-0.4079534920654268,108.57691273470743,1.5
img10.png,0.0,0.0,-10.013631889747485,-0.4231686949697343,108.5378042587678,1.5
img11.png,0.0,0.0,-9.96826682032724,-0.4383809255307733,108.49955807130502,1.5
img12.png,0.0,0.0,-9.922810426821648,-0.453590032177772,108.46215795135836,1.5
img13.png,0.0,0.0,-9.87726504698211,-0.468795861480151,108.42558805741956,1.5
img14.png,0.0,0.0,-9.831633007705713,-0.4839982581475236,108.38983291531967,1.5
img15.png,0.0,0.0,-9.785916625035199,-0.4991970650296957,108.35487740658826,1.5
img16.png,0.0,0.0,-9.740118204158978,-0.5143921231166662,108.32070675718695,1.5
img17.png,0.0,0.0,-9.694240039411124,-0.5295832715386266,108.28730652665303,1.5
img18.png,0.0,0.0,-9.64828441427138,-0.544770347565961,108.25466259759743,1.5
img19.png,0.0,0.0,-9.602253601365149,-0.5599531866092462,108.22276116558152,1.5
img20.png,0.0,0.0,-9.556149862463505,-0.5751316222192522,108.19158872931504,1.5
img21.png,0.0,0.0,-9.509975448483186,-0.590305486086941,108.16113208119758,1.5
img22.png,0.0,0.0,-9.46373259948659,-0.6054746080434678,108.1313782981756,1.5
img23.png,0.0,0.0,-9.417423544681789,-0.6206388160601805,108.10231473289039,1.5
img24.png,0.0,0.0,-9.371050502422513,-0.6357979362486192,108.07392900513159,1.5
img25.png,0.0,0.0,-9.324615680208161,-0.6509517928605174,108.04620899355916,1.5
img26.png,0.0,0.0,-9.278121274683802,-0.666100208287801,108.01914282769127,1.5
img27.png,0.0,0.0,-9.231569471640153,-0.6812430030625887,107.9927188801705,1.5
img28.png,0.0,0.0,-9.184962446013618,-0.6963799958571917,107.96692575923895,1.5
img29.png,0.0,0.0,-9.138302361886248,-0.7115110034841139,107.94175230149571,1.5
img30.png,0.0,0.0,-9.091591372485782,-0.7266358408960524,107.91718756483185,1.5
img31.png,0.0,0.0,-9.044831620185601,-0.7417543211858967,107.89322082163467,1.5
img32.png,0.0,0.0,-8.99802523650476,-0.7568662555867289,107.86984155216729,1.5
img33.png,0.0,0.0,-8.951174342107986,-0.771971453471824,107.8470394381593,1.5
img34.png,0.0,0.0,-8.904281046805664,-0.7870697223546498,107.82480435659515,1.5
img35.png,0.0,0.0,-8.857347449553844,-0.8021608678888663,107.8031263736892,1.5
img36.png,0.0,0.0,-8.810375638454241,-0.8172446938683265,107.7819957390364,1.5
img37.png,0.0,0.0,-8.763367690754242,-0.8323210022270766,107.76140287993228,1.5
img38.png,0.0,0.0,-8.716325672846896,-0.8473895930393551,107.74133839586283,1.5
img39.png,0.0,0.0,-8.669251640270911,-0.862450264519593,107.72179305316192,1.5
img40.png,0.0,0.0,-8.62214763771067,-0.8775028130224142,107.70275777979958,1.5
img41.png,0.0,0.0,-8.575015698996214,-0.8925470330426355,107.68422366034244,1.5
img42.png,0.0,0.0,-8.52785784710326,-0.9075827172152662,107.66618193103118,1.5
img43.png,0.0,0.0,-8.480676094153175,-0.9226096563155086,107.64862397501857,1.5
img44.png,0.0,0.0,-8.433472441413002,-0.9376276392587571,107.63154131771923,1.5
img45.png,0.0,0.0,-8.386248879295447,-0.9526364531005995,107.61492562229348,1.5
img46.png,0.0,0.0,-8.339007387358883,-0.9676358830368162,107.59876868524606,1.5
img47.png,0.0,0.0,-8.291749934307342,-0.9826257124033797,107.58306243215631,1.5
img48.png,0.0,0.0,-8.244478477990528,-0.9976057226764561,107.5677989134966,1.5
img49.png,0.0,0.0,-8.19719496540381,-1.0125756934724033,107.55297030057545,1.5
img50.png,0.0,0.0,-8.149901332688213,-1.0275354025477725,107.53856888158859,1.5
img51.png,0.0,0.0,-8.102599505130446,-1.0424846257993081,107.52458705773766,1.5
img52.png,0.0,0.0,-8.055291397162867,-1.057423137263946,107.51101733948825,1.5
img53.png,0.0,0.0,-8.007978912363502,-1.072350709118816,107.49785234288834,1.5
img54.png,0.0,0.0,-7.9606639434560496,-1.0872671116812396,107.48508478598299,1.5
img55.png,0.0,0.0,-7.913348372309868,-1.1021721134087317,107.47270748531714,1.5
img56.png,0.0,0.0,-7.866034069939982,-1.117065480898999,107.46071335252003,1.5
img57.png,0.0,0.0,-7.818722896507078,-1.1319469788899428,107.44909539096325,1.5
img58.png,0.0,0.0,-7.771416701317517,-1.1468163702596554,107.43784669249001,1.5
img59.png,0.0,0.0,-7.724117322823317,-1.1616734160264217,107.42696043423595,1.5
img60.png,0.0,0.0,-7.676826588622163,-1.176517875348721,107.41642987549332,1.5
img61.png,0.0,0.0,-7.62954631545741,-1.1913495055252237,107.40624835465745,1.5
img62.png,0.0,0.0,-7.582278309218072,-1.2061680619947934,107.39640928623709,1.5
img63.png,0.0,0.0,-7.535024364938834,-1.2209732983364872,107.38690615791295,1.5
img64.png,0.0,0.0,-7.487786266800038,-1.2357649662695533,107.37773252767727,1.5
img65.png,0.0,0.0,-7.440565788127705,-1.2505428156534337,107.36888202100043,1.5
img66.png,0.0,0.0,-7.3933646913935105,-1.2653065944877635,107.36034832807482,1.5
img67.png,0.0,0.0,-7.346184728214795,-1.2800560489123698,107.35212520110254,1.5
img68.png,0.0,0.0,-7.299027639354568,-1.2947909232072716,107.34420645163343,1.5
img69.png,0.0,0.0,-7.251895154721509,-1.309510959792683,107.33658594793637,1.5
img70.png,0.0,0.0,-7.204788993369957,-1.324215899229009,107.32925761243779,1.5
img71.png,0.0,0.0,-7.157710863499913,-1.338905480216847,107.32221541919591,1.5
img72.png,0.0,0.0,-7.110662462457053,-1.3535794395969891,107.31545339139643,1.5
img73.png,0.0,0.0,-7.063645476732708,-1.3682375123504178,107.30896559892177,1.5
img74.png,0.0,0.0,-7.016661581963882,-1.3828794315983095,107.30274615592693,1.5
img75.png,0.0,0.0,-6.969712442933242,-1.3975049286020342,107.2967892184597,1.5
img76.png,0.0,0.0,-6.922799713569119,-1.4121137327631519,107.29108898213372,1.5
img77.png,0.0,0.0,-6.875925036945511,-1.426705571623419,107.28563967979295,1.5
img78.png,0.0,0.0,-6.829090045282082,-1.4412801708647807,107.28043557925054,1.5
img79.png,0.0,0.0,-6.7822963599441595,-1.455837254309378,107.27547098102048,1.5
img80.png,0.0,0.0,-6.735545591442736,-1.4703765439195433,107.27074021610008,1.5
img81.png,0.0,0.0,-6.6888393394344705,-1.4848977597978021,107.2662376437617,1.5
img82.png,0.0,0.0,-6.64217919272169,-1.4994006201868717,107.2619576493778,1.5
img83.png,0.0,0.0,-6.595566729252381,-1.5138848414696628,107.2578946422665,1.5
img84.png,0.0,0.0,-6.5490035161202,-1.52835013816928,107.25404305355012,1.5
img85.png,0.0,0.0,-6.502491109564468,-1.5427962229490182,107.2503973340462,1.5
img86.png,0.0,0.0,-6.456031054970172,-1.5572228066123672,107.24695195216064,1.5
img87.png,0.0,0.0,-6.4096248868679595,-1.571629598103008,107.24370139181649,1.5
img88.png,0.0,0.0,-6.363274128934149,-1.5860163045048148,107.24064015037771,1.5
img89.png,0.0,0.0,-6.316980293990724,-1.6003826310418547,107.23776273659826,1.5
img90.png,0.0,0.0,-6.270744884005329,-1.6147282810783878,107.23506366858356,1.5
img91.png,0.0,0.0,-6.224569390091277,-1.6290529561188662,107.2325374717585,1.5
img92.png,0.0,0.0,-6.178455292507548,-1.6433563558079352,107.23017867684688,1.5
img93.png,0.0,0.0,-6.132404060658787,-1.6576381779304326,107.22798181785924,1.5
img94.png,0.0,0.0,-6.086417153095298,-1.6718981184113892,107.2259414300903,1.5
img95.png,0.0,0.0,-6.040496017513058,-1.6861358713160277,107.22405204812308,1.5
img96.png,0.0,0.0,-5.994642090753708,-1.7003511288497652,107.2223082038224,1.5
img97.png,0.0,0.0,-5.94885679880455,-1.7145435813582095,107.22070442436421,1.5
img98.png,0.0,0.0,-5.9031415567985555,-1.7287129173271623,107.21923523023138,1.5
img99.png,0.0,0.0,-5.85749776901436,-1.7428588233826179,107.2178951332347,1.5
img100.png,0.0,0.0,-5.811926828876264,-1.7569809842907633,107.21667863452379,1.5
img101.png,0.0,0.0,-5.766430118954234,-1.7710790829579772,107.21558022260471,1.5
img102.png,0.0,0.0,-5.721009010963903,-1.785152800430833,107.21459437133817,1.5
img103.png,0.0,0.0,-5.675664865766567,-1.7992018158960952,107.2137155379591,1.5
img104.png,0.0,0.0,-5.630399033369189,-1.813225806680722,107.212938161066,1.5
img105.png,0.0,0.0,-5.585212852924393,-1.827224448251863,107.21225665863345,1.5
img106.png,0.0,0.0,-5.540107652730479,-1.8411974142168621,107.21166542597683,1.5
img107.png,0.0,0.0,-5.495084750231403,-1.855144376323255,107.21115883375649,1.5
img108.png,0.0,0.0,-5.4501454520167885,-1.8690650044587702,107.21073122593364,1.5
img109.png,0.0,0.0,-5.405291053821924,-1.8829589666513293,107.21037691774019,1.5
img110.png,0.0,0.0,-5.360522840527764,-1.8968259290690468,107.2100901936213,1.5
img111.png,0.0,0.0,-5.315842086160933,-1.910665556020228,107.20986530517743,1.5
img112.png,0.0,0.0,-5.27125005389371,-1.9244775099533737,107.20969646908205,1.5
img113.png,0.0,0.0,-5.22674799604405,-1.9382614514571748,107.20957786499568,1.5
img114.png,0.0,0.0,-5.182337154075569,-1.9520170392605176,107.2095036334476,1.5
img115.png,0.0,0.0,-5.138018758597546,-1.9657439302324795,107.2094678737165,1.5
img116.png,0.0,0.0,-5.093794029364929,-1.97944177938233,107.20946464168686,1.5
img117.png,0.0,0.0,-5.049664175278332,-1.9931102398595324,107.20948794767759,1.5
img118.png,0.0,0.0,-5.005630394384033,-2.006748962953743,107.20953175425835,1.5
img119.png,0.0,0.0,-4.961693873873972,-2.02035759809481,107.20958997404546,1.5
img120.png,0.0,0.0,-4.917855790085757,-2.033935792852774,107.2096564674678,1.5
img121.png,0.0,0.0,-4.874117308502666,-2.0474831929378703,107.20972504050332,1.5
img122.png,0.0,0.0,-4.830479583753636,-2.0609994422005236,107.20978944241014,1.5
